time,x,y,z
20.887,-0.59,-5.81,1.06
20.887,-0.47,-5.78,0.80
20.888,-0.38,-5.73,0.52
20.888,-0.35,-5.66,0.22
20.891,-0.42,-5.70,0.01
20.900,-0.42,-5.74,-0.08
20.901,-0.59,-5.80,-0.01
20.906,-0.67,-5.83,0.13
20.914,-0.72,-5.84,0.34
20.916,-0.65,-5.79,0.54
20.921,-0.57,-5.76,0.89
20.925,-0.47,-5.73,1.11
20.931,-0.35,-5.63,1.25
20.936,-0.37,-5.63,1.29
20.941,-0.44,-5.65,1.18
20.948,-0.50,-5.65,1.00
20.952,-0.54,-5.68,0.76
20.956,-0.55,-5.65,0.56
20.969,-0.45,-5.60,0.40
20.969,-0.33,-5.53,0.25
20.971,-0.22,-5.43,0.16
20.977,-0.17,-5.35,0.19
20.989,-0.12,-5.34,0.28
20.991,-0.15,-5.37,0.46
20.991,-0.22,-5.37,0.59
21.000,-0.23,-5.36,0.67
21.023,-0.23,-5.35,0.60
21.024,-0.10,-5.26,0.54
21.024,0.02,-5.17,0.63
21.024,0.18,-5.07,0.69
21.024,0.28,-4.97,0.68
21.027,0.30,-4.97,0.47
21.031,0.30,-4.93,0.24
21.036,0.25,-4.90,0.07
21.041,0.32,-4.88,0.04
21.046,0.43,-4.81,0.04
21.053,0.56,-4.72,0.02
21.056,0.70,-4.57,0.08
21.061,0.85,-4.50,0.18
21.066,0.94,-4.46,0.29
21.073,0.94,-4.44,0.40
21.076,0.95,-4.39,0.43
21.081,1.00,-4.33,0.39
21.086,1.08,-4.24,0.28
21.091,1.18,-4.16,0.21
21.097,1.34,-4.01,0.26
21.101,1.48,-3.87,0.30
21.111,1.60,-3.78,0.27
21.112,1.63,-3.70,0.15
21.120,1.66,-3.62,0.09
21.140,1.67,-3.58,0.06
21.141,1.67,-3.52,0.08
21.141,1.75,-3.42,0.07
21.142,1.87,-3.27,0.02
21.142,2.02,-3.15,0.04
21.147,2.21,-3.02,0.06
21.152,2.29,-2.88,0.14
21.158,2.35,-2.82,0.14
21.163,2.35,-2.75,0.09
21.166,2.35,-2.66,-0.08
21.171,2.43,-2.58,-0.07
21.178,2.46,-2.46,-0.01
21.182,2.62,-2.29,0.00
21.187,2.79,-2.12,0.06
21.192,2.91,-1.97,0.13
21.198,2.96,-1.86,0.16
21.202,2.95,-1.75,0.20
21.207,2.91,-1.67,0.21
21.213,2.92,-1.56,0.16
21.217,2.93,-1.44,0.18
21.222,2.95,-1.31,0.25
21.227,3.05,-1.15,0.22
21.233,3.16,-0.99,0.19
21.237,3.23,-0.84,0.15
21.242,3.32,-0.70,0.16
21.249,3.33,-0.59,0.08
21.252,3.31,-0.47,0.04
21.257,3.33,-0.33,-0.01
21.269,3.36,-0.22,0.00
21.270,3.44,-0.08,0.10
21.276,3.40,0.07,0.13
21.278,3.39,0.22,0.02
21.303,3.46,0.34,-0.01
21.304,3.46,0.48,-0.01
21.304,3.44,0.60,0.09
21.304,3.36,0.73,0.19
21.304,3.38,0.82,0.14
21.309,3.40,0.99,0.08
21.313,3.37,1.12,0.07
21.318,3.38,1.26,0.16
21.322,3.39,1.39,0.27
21.328,3.36,1.53,0.25
21.335,3.31,1.63,0.21
21.337,3.29,1.74,0.20
21.342,3.30,1.91,0.24
21.347,3.21,2.03,0.34
21.353,3.19,2.13,0.44
21.357,3.12,2.25,0.42
21.362,3.03,2.40,0.35
21.369,2.96,2.48,0.30
21.374,2.96,2.60,0.31
21.378,2.90,2.74,0.39
21.382,2.88,2.85,0.44
21.389,2.83,2.98,0.46
21.395,2.80,3.09,0.48
21.397,2.77,3.19,0.46
21.409,2.66,3.30,0.51
21.410,2.62,3.42,0.59
21.415,2.52,3.50,0.67
21.418,2.49,3.58,0.67
21.447,2.38,3.69,0.66
21.448,2.38,3.79,0.68
21.448,2.27,3.92,0.73
21.448,2.22,4.03,0.78
21.450,2.15,4.06,0.74
21.450,2.11,4.17,0.73
21.453,2.03,4.26,0.78
21.459,1.96,4.31,0.81
21.471,1.88,4.39,0.81
21.472,1.82,4.46,0.84
21.475,1.77,4.54,0.86
21.477,1.70,4.67,0.87
21.483,1.62,4.72,0.87
21.488,1.59,4.79,0.91
21.492,1.52,4.85,0.88
21.498,1.46,4.92,0.92
21.503,1.39,4.97,0.90
21.507,1.34,5.02,0.92
21.519,1.28,5.07,0.95
21.519,1.22,5.11,0.94
21.523,1.17,5.19,0.91
21.528,1.11,5.23,0.95
21.533,1.04,5.28,0.93
21.538,0.98,5.31,0.93
21.544,0.94,5.34,0.99
21.549,0.89,5.39,0.94
21.554,0.82,5.42,0.89
21.558,0.82,5.45,0.90
21.564,0.77,5.47,0.88
21.569,0.78,5.50,0.92
21.574,0.76,5.51,0.90
21.581,0.74,5.56,0.90
21.584,0.69,5.58,0.89
21.591,0.66,5.58,0.86
21.594,0.63,5.59,0.86
21.599,0.61,5.59,0.82
21.608,0.59,5.63,0.79
21.608,0.55,5.61,0.76
21.617,0.57,5.64,0.71
21.619,0.55,5.64,0.65
21.625,0.54,5.61,0.63
21.629,0.54,5.61,0.61
21.635,0.54,5.60,0.54
21.639,0.52,5.57,0.50
21.644,0.53,5.57,0.46
21.663,0.55,5.56,0.52
21.664,0.57,5.56,0.54
21.665,0.55,5.53,0.49
21.668,0.60,5.49,0.47
21.700,0.61,5.46,0.45
21.701,0.65,5.46,0.50
21.701,0.66,5.43,0.52
21.701,0.70,5.38,0.47
21.701,0.72,5.34,0.40
21.702,0.80,5.33,0.33
21.702,0.83,5.28,0.32
21.707,0.90,5.22,0.37
21.710,0.90,5.21,0.44
21.715,0.93,5.16,0.37
21.720,0.98,5.07,0.36
21.726,1.02,5.00,0.38
21.730,1.05,4.97,0.43
21.735,1.10,4.92,0.42
21.742,1.14,4.85,0.42
21.744,1.21,4.78,0.43
21.750,1.26,4.71,0.45
21.762,1.32,4.65,0.45
21.764,1.35,4.57,0.43
21.765,1.41,4.47,0.45
21.772,1.48,4.42,0.42
21.794,1.53,4.33,0.38
21.794,1.59,4.24,0.41
21.795,1.71,4.16,0.39
21.795,1.77,4.08,0.34
21.797,1.83,3.97,0.32
21.800,1.86,3.90,0.34
21.805,1.96,3.79,0.29
21.812,2.06,3.69,0.28
21.815,2.07,3.59,0.26
21.822,2.09,3.48,0.27
21.825,2.19,3.40,0.23
21.831,2.25,3.28,0.18
21.835,2.38,3.18,0.17
21.840,2.47,3.08,0.16
21.845,2.47,2.97,0.17
21.852,2.50,2.87,0.13
21.855,2.56,2.73,0.15
21.859,2.59,2.60,0.17
21.866,2.64,2.48,0.15
21.873,2.70,2.35,0.12
21.875,2.74,2.24,0.10
21.895,2.75,2.14,0.09
21.895,2.88,2.02,-0.02
21.896,3.02,1.90,0.05
21.896,2.95,1.77,0.06
21.901,2.97,1.63,0.05
21.905,3.05,1.48,0.00
21.910,3.05,1.37,-0.05
21.916,3.03,1.25,-0.02
21.921,3.16,1.13,-0.02
21.925,3.21,0.99,-0.03
21.931,3.26,0.88,-0.02
21.936,3.21,0.74,-0.05
21.941,3.27,0.59,-0.13
21.945,3.19,0.43,-0.11
21.952,3.23,0.30,-0.08
21.956,3.24,0.17,-0.07
21.960,3.28,0.04,-0.07
21.974,3.30,-0.04,-0.07
21.974,3.35,-0.18,-0.08
21.982,3.32,-0.32,-0.06
21.983,3.31,-0.51,-0.03
21.989,3.24,-0.64,0.03
21.992,3.17,-0.76,0.04
21.996,3.15,-0.92,0.03
22.014,3.14,-1.05,0.03
22.015,3.12,-1.16,0.04
22.015,3.15,-1.27,0.05
22.016,3.16,-1.39,0.12
22.025,3.11,-1.52,0.12
22.026,3.06,-1.66,0.14
22.032,2.99,-1.77,0.13
22.035,2.99,-1.89,0.10
22.040,2.91,-2.05,0.19
22.046,2.72,-2.16,0.03
22.050,2.78,-2.22,-0.74
22.056,2.99,-2.33,-1.25
22.061,2.94,-2.43,-1.46
22.065,2.76,-2.59,-1.47
22.072,2.55,-2.75,-1.43
22.076,2.45,-2.94,-1.30
22.081,2.50,-3.02,-0.94
22.086,2.37,-3.09,-0.35
22.092,2.32,-3.15,0.30
22.096,2.19,-3.24,0.65
22.101,2.33,-3.28,0.33
22.107,2.26,-3.42,0.40
22.114,2.13,-3.56,0.50
22.117,1.96,-3.75,0.62
22.121,1.85,-3.82,0.49
22.148,1.69,-3.94,0.35
22.149,1.65,-3.97,0.22
22.149,1.69,-4.00,0.35
22.149,1.74,-4.07,0.52
22.149,1.70,-4.16,0.68
22.155,1.56,-4.26,0.65
22.156,1.35,-4.41,0.50
22.162,1.17,-4.53,0.47
22.167,1.06,-4.62,0.58
22.172,1.01,-4.66,0.82
22.176,1.00,-4.71,1.08
22.182,1.01,-4.73,1.18
22.187,0.97,-4.78,1.22
22.191,0.97,-4.84,1.34
22.200,0.78,-4.96,1.67
22.206,0.56,-5.08,1.86
22.206,0.47,-5.18,1.92
22.228,0.36,-5.27,1.81
22.229,0.30,-5.31,1.68
22.229,0.23,-5.32,1.45
22.229,0.31,-5.29,1.11
22.232,0.35,-5.28,0.70
22.237,0.28,-5.27,0.20
22.241,0.17,-5.31,-0.33
22.246,0.05,-5.37,-0.61
22.251,-0.12,-5.44,-0.65
22.257,-0.13,-5.51,-0.44
22.262,-0.18,-5.49,-0.38
22.267,-0.25,-5.50,-0.29
22.272,-0.07,-5.47,-0.24
22.276,-0.14,-5.46,0.15
22.281,-0.16,-5.52,0.56
22.288,-0.29,-5.58,1.02
22.292,-0.40,-5.64,1.21
22.297,-0.53,-5.71,1.32
22.302,-0.58,-5.70,1.23
22.307,-0.62,-5.71,1.14
22.312,-0.50,-5.68,1.03
22.319,-0.46,-5.64,0.77
22.322,-0.34,-5.60,0.39
22.327,-0.40,-5.59,0.02
22.332,-0.51,-5.61,-0.28
22.339,-0.57,-5.71,-0.37
22.343,-0.71,-5.76,-0.19
22.347,-0.75,-5.77,0.06
22.352,-0.67,-5.72,0.37
22.361,-0.57,-5.64,0.67
22.363,-0.41,-5.57,0.94
22.369,-0.28,-5.48,1.17
22.396,-0.28,-5.46,1.38
22.397,-0.37,-5.51,1.37
22.397,-0.47,-5.58,1.20
22.398,-0.55,-5.60,0.96
22.398,-0.58,-5.59,0.73
22.399,-0.50,-5.54,0.56
22.403,-0.31,-5.44,0.39
22.410,-0.14,-5.28,0.22
22.413,-0.06,-5.20,0.08
22.418,-0.01,-5.16,0.05
22.422,-0.06,-5.20,0.20
22.427,-0.16,-5.24,0.46
22.433,-0.24,-5.29,0.62
22.437,-0.22,-5.23,0.67
22.444,-0.09,-5.16,0.63
22.449,0.08,-5.06,0.64
22.453,0.25,-4.95,0.64
22.457,0.40,-4.83,0.51
22.467,0.43,-4.76,0.26
22.478,0.44,-4.75,-0.00
22.478,0.42,-4.75,-0.07
22.479,0.37,-4.73,-0.03
22.483,0.41,-4.67,0.07
22.487,0.55,-4.60,0.11
22.493,0.72,-4.49,0.19
22.497,0.90,-4.37,0.19
22.503,1.01,-4.26,0.29
22.508,1.04,-4.21,0.34
22.513,1.06,-4.20,0.43
22.517,1.06,-4.14,0.46
22.522,1.06,-4.09,0.40
22.527,1.14,-4.00,0.35
22.532,1.30,-3.87,0.34
22.538,1.48,-3.74,0.37
22.542,1.63,-3.61,0.29
22.548,1.78,-3.48,0.21
22.553,1.77,-3.42,0.09
22.558,1.76,-3.37,0.01
22.563,1.75,-3.30,-0.04
22.569,1.78,-3.22,-0.02
22.573,1.86,-3.14,-0.04
22.578,1.98,-3.00,-0.07
22.589,2.13,-2.87,-0.01
22.590,2.19,-2.73,0.06
22.626,2.30,-2.62,0.02
22.627,2.40,-2.56,-0.06
22.627,2.41,-2.46,-0.08
22.627,2.37,-2.40,-0.06
22.627,2.48,-2.27,-0.06
22.628,2.57,-2.13,0.00
22.628,2.72,-2.00,0.08
22.628,2.80,-1.83,0.08
22.640,2.92,-1.68,0.09
22.640,2.98,-1.56,0.13
22.645,2.95,-1.46,0.13
22.649,2.95,-1.37,0.14
22.655,2.97,-1.29,0.09
22.658,2.98,-1.16,0.05
22.664,2.99,-1.00,0.04
22.668,3.10,-0.84,0.05
22.674,3.19,-0.68,0.06
22.678,3.22,-0.56,0.05
22.683,3.27,-0.42,-0.00
22.689,3.31,-0.30,0.01
22.694,3.31,-0.21,0.07
22.698,3.25,-0.09,0.10
22.705,3.21,0.04,0.05
22.712,3.21,0.17,0.03
22.714,3.25,0.32,0.06
22.720,3.30,0.47,0.09
22.745,3.35,0.59,0.13
22.745,3.37,0.76,0.16
22.745,3.38,0.90,0.17
22.746,3.35,1.00,0.17
22.746,3.33,1.10,0.19
22.752,3.30,1.23,0.23
22.755,3.18,1.34,0.26
22.760,3.12,1.46,0.26
22.765,3.16,1.58,0.29
22.770,3.23,1.75,0.27
22.775,3.17,1.90,0.34
22.779,3.09,2.04,0.44
22.786,3.11,2.12,0.51
22.790,3.11,2.22,0.49
22.796,2.98,2.36,0.53
22.799,2.88,2.46,0.55
22.804,2.85,2.58,0.58
22.815,2.86,2.69,0.66
22.816,2.83,2.82,0.68
22.820,2.76,2.93,0.69
22.826,2.69,3.04,0.71
22.846,2.64,3.13,0.73
22.846,2.60,3.22,0.79
22.847,2.56,3.34,0.85
22.847,2.47,3.45,0.84
22.853,2.42,3.54,0.87
22.855,2.33,3.63,0.82
22.859,2.27,3.76,0.85
22.865,2.27,3.86,1.02
22.870,2.05,3.92,1.29
22.875,2.01,4.02,1.32
22.882,1.97,4.12,1.17
22.885,1.96,4.19,1.07
22.891,1.85,4.26,1.19
22.895,1.83,4.34,1.25
22.901,1.75,4.43,1.26
22.906,1.69,4.49,1.15
22.910,1.61,4.56,1.06
22.917,1.59,4.63,1.06
22.920,1.49,4.68,1.14
22.925,1.46,4.75,1.21
22.930,1.42,4.85,1.15
22.935,1.36,4.88,1.09
22.941,1.26,4.96,0.98
22.945,1.22,4.99,1.06
22.953,1.14,5.02,1.15
22.957,1.10,5.06,1.12
22.960,1.06,5.11,1.07
22.965,0.98,5.16,1.01
22.978,0.94,5.23,0.97
22.978,0.93,5.22,1.01
22.987,0.87,5.30,1.05
22.989,0.84,5.31,0.98
22.990,0.84,5.34,0.87
23.020,0.75,5.38,0.78
23.022,0.70,5.42,0.80
23.022,0.69,5.43,0.84
23.022,0.67,5.45,0.80
23.022,0.67,5.48,0.70
23.023,0.66,5.52,0.67
23.026,0.65,5.52,0.62
23.030,0.64,5.51,0.66
23.035,0.62,5.51,0.65
23.041,0.57,5.53,0.58
23.046,0.55,5.55,0.51
23.050,0.57,5.52,0.50
23.055,0.52,5.52,0.48
23.060,0.52,5.54,0.50
23.065,0.53,5.51,0.51
23.070,0.52,5.51,0.46
23.081,0.52,5.51,0.42
23.082,0.54,5.51,0.40
23.091,0.55,5.45,0.42
23.091,0.56,5.43,0.47
23.121,0.59,5.41,0.43
23.122,0.60,5.38,0.37
23.122,0.63,5.33,0.34
23.122,0.64,5.34,0.36
23.122,0.69,5.29,0.38
23.122,0.72,5.21,0.41
23.126,0.80,5.20,0.38
23.130,0.80,5.18,0.34
23.135,0.84,5.12,0.38
23.140,0.90,5.08,0.39
23.147,0.96,5.04,0.41
23.155,0.96,5.02,0.41
23.156,0.99,4.95,0.42
23.161,1.13,4.88,0.38
23.166,1.05,4.84,0.39
23.172,1.17,4.76,0.41
23.176,1.37,4.70,0.44
23.181,1.02,4.65,0.48
23.186,1.36,4.54,0.41
23.191,1.47,4.45,0.36
23.196,1.41,4.39,0.43
23.202,1.46,4.33,0.46
23.206,1.59,4.24,0.42
23.211,1.66,4.13,0.37
23.222,1.65,4.09,0.33
23.223,1.67,4.00,0.34
23.231,1.77,3.88,0.34
23.232,1.88,3.80,0.34
23.256,1.88,3.69,0.29
23.256,1.90,3.58,0.24
23.257,1.99,3.47,0.20
23.257,2.05,3.41,0.24
23.257,2.14,3.31,0.25
23.262,2.25,3.17,0.22
23.266,2.33,3.08,0.17
23.272,2.36,2.98,0.14
23.281,2.45,2.86,0.09
23.282,2.49,2.78,0.15
23.287,2.52,2.67,0.16
23.292,2.53,2.56,0.15
23.297,2.54,2.42,0.15
23.301,2.62,2.28,0.12
23.307,2.71,2.19,0.15
23.312,2.73,2.05,0.18
23.316,2.76,1.96,0.16
23.322,2.77,1.82,0.03
23.327,2.84,1.68,-0.06
23.332,2.90,1.60,-0.00
23.337,2.95,1.44,0.06
23.344,2.95,1.32,0.04
23.347,2.97,1.18,0.00
23.352,3.01,1.05,-0.07
23.363,3.05,0.92,-0.07
23.364,3.10,0.79,-0.00
23.367,3.12,0.70,0.06
23.374,3.18,0.55,0.00
23.404,3.13,0.40,-0.06
23.405,3.14,0.25,-0.13
23.405,3.18,0.14,-0.09
23.405,3.16,0.02,0.02
23.405,3.15,-0.12,0.00
23.406,3.24,-0.24,-0.06
23.407,3.24,-0.36,-0.13
23.412,3.21,-0.50,-0.07
23.417,3.08,-0.63,-0.01
23.422,3.06,-0.79,0.05
23.429,3.18,-0.91,0.00
23.433,3.10,-1.02,-0.03
23.437,3.03,-1.16,0.01
23.442,3.02,-1.28,0.02
23.448,3.01,-1.40,0.05
23.452,2.97,-1.51,0.06
23.457,2.95,-1.64,0.07
23.462,2.92,-1.76,0.09
23.467,2.88,-1.92,0.12
23.477,2.80,-2.04,0.15
23.481,2.71,-2.12,0.18
23.483,2.66,-2.26,0.16
23.487,2.50,-2.35,-0.28
23.492,2.75,-2.39,-0.82
23.499,2.72,-2.54,-1.11
23.503,2.55,-2.68,-1.16
23.507,2.34,-2.83,-1.13
23.512,2.33,-2.96,-1.02
23.519,2.25,-3.07,-0.73
23.523,2.20,-3.17,-0.15
23.528,2.13,-3.23,0.38
23.541,2.09,-3.28,0.58
23.542,2.25,-3.35,0.43
23.542,2.13,-3.48,0.46
23.555,1.93,-3.61,0.49
23.555,1.68,-3.75,0.50
23.561,1.65,-3.88,0.46
23.562,1.54,-3.98,0.38
23.569,1.53,-4.03,0.40
23.573,1.49,-4.06,0.51
23.577,1.54,-4.10,0.55
23.583,1.54,-4.18,0.59
23.588,1.39,-4.28,0.54
23.593,1.19,-4.43,0.49
23.597,1.06,-4.54,0.52
23.604,0.90,-4.63,0.57
23.608,0.82,-4.69,0.67
23.613,0.78,-4.72,0.63
23.618,0.81,-4.74,0.54
23.623,0.81,-4.76,0.62
23.628,0.80,-4.83,0.84
23.633,0.72,-4.92,1.13
23.642,0.56,-5.01,1.33
23.644,0.42,-5.12,1.48
23.649,0.27,-5.20,1.55
23.672,0.19,-5.24,1.62
23.673,0.16,-5.30,1.78
23.673,0.12,-5.31,1.80
23.673,0.14,-5.32,1.59
23.676,0.13,-5.30,1.15
23.678,0.10,-5.33,0.64
23.683,-0.01,-5.35,0.21
23.688,-0.16,-5.39,-0.13
23.695,-0.14,-5.44,-0.43
23.698,-0.09,-5.49,-0.48
23.703,-0.39,-5.48,-0.50
23.712,-0.28,-5.49,-0.46
23.714,-0.24,-5.46,-0.47
23.718,-0.30,-5.47,-0.30
23.723,-0.24,-5.46,0.04
23.730,-0.37,-5.53,0.44
23.733,-0.45,-5.60,0.72
23.738,-0.57,-5.62,0.93
23.747,-0.58,-5.67,1.05
23.752,-0.57,-5.67,1.11
23.753,-0.55,-5.61,1.09
23.771,-0.48,-5.60,0.96
23.772,-0.42,-5.56,0.67
23.772,-0.44,-5.56,0.35
23.774,-0.50,-5.53,0.05
23.784,-0.54,-5.57,-0.11
23.785,-0.56,-5.59,-0.15
23.789,-0.64,-5.58,-0.12
23.798,-0.53,-5.57,-0.07
23.800,-0.38,-5.55,0.20
23.804,-0.55,-5.44,0.45
23.808,-0.28,-5.41,0.72
23.815,-0.37,-5.40,0.88
23.819,-0.38,-5.39,0.95
23.824,-0.41,-5.43,1.02
23.829,-0.49,-5.41,1.04
23.835,-0.39,-5.36,0.97
23.839,-0.35,-5.31,0.77
23.844,-0.20,-5.25,0.58
23.853,-0.06,-5.15,0.33
23.854,-0.05,-5.09,0.26
23.861,0.00,-5.05,0.21
23.864,0.00,-5.06,0.21
23.883,0.00,-5.04,0.17
23.884,-0.05,-5.04,0.27
23.884,0.05,-4.98,0.42
23.884,0.15,-4.91,0.57
23.890,0.21,-4.81,0.68
23.894,0.27,-4.75,0.62
23.899,0.49,-4.71,0.29
23.904,0.47,-4.62,0.00
23.910,0.52,-4.56,-0.17
23.914,0.58,-4.53,-0.19
23.920,0.64,-4.44,-0.22
23.925,0.71,-4.36,-0.32
23.930,0.84,-4.25,-0.29
23.939,0.91,-4.20,-0.11
23.942,1.05,-4.15,0.19
23.945,1.04,-4.08,0.51
23.950,1.11,-4.04,0.69
23.958,1.17,-3.97,0.71
23.960,1.18,-3.90,0.71
23.965,1.22,-3.79,0.60
23.970,1.39,-3.67,0.49
23.987,1.54,-3.59,0.30
23.988,1.62,-3.44,0.10
23.988,1.71,-3.35,-0.11
23.998,1.74,-3.24,-0.26
23.998,1.80,-3.15,-0.34
24.000,1.90,-3.09,-0.32
24.005,1.92,-3.02,-0.14
24.025,1.94,-2.91,0.01
24.026,2.04,-2.83,0.08
24.026,2.11,-2.73,0.04
24.027,2.18,-2.59,-0.02
24.031,2.28,-2.47,-0.05
24.035,2.39,-2.33,-0.02
24.039,2.46,-2.22,0.05
24.045,2.53,-2.11,0.07
24.050,2.57,-1.98,0.06
24.055,2.59,-1.90,0.04
24.063,2.61,-1.79,0.05
24.065,2.67,-1.64,0.07
24.070,2.72,-1.53,0.10
24.076,2.83,-1.40,0.08
24.091,2.86,-1.27,0.05
24.092,2.94,-1.13,0.00
24.092,2.98,-1.04,-0.01
24.104,2.99,-0.92,0.03
24.105,3.02,-0.76,0.08
24.105,3.02,-0.65,0.05
24.111,3.11,-0.55,-0.01
24.116,3.13,-0.41,-0.02
24.120,3.14,-0.26,0.02
24.125,3.21,-0.13,0.07
24.133,3.22,0.04,0.10
24.135,3.21,0.12,0.11
24.141,3.25,0.25,0.05
24.145,3.17,0.39,0.11
24.151,3.16,0.52,0.12
24.157,3.19,0.64,0.15
24.160,3.17,0.74,0.18
24.171,3.22,0.89,0.19
24.171,3.20,1.02,0.21
24.179,3.16,1.16,0.24
24.180,3.19,1.28,0.26
24.205,3.07,1.40,0.23
24.206,3.07,1.49,0.26
24.206,3.16,1.63,0.28
24.206,3.02,1.75,0.33
24.207,3.05,1.91,0.49
24.211,3.13,2.03,0.52
24.216,2.93,2.14,0.51
24.220,2.95,2.27,0.49
24.226,2.91,2.37,0.51
24.231,2.82,2.45,0.60
24.238,2.74,2.55,0.65
24.242,2.70,2.67,0.64
24.246,2.66,2.81,0.68
24.251,2.66,2.94,0.67
24.257,2.60,3.06,0.71
24.261,2.54,3.16,0.79
24.266,2.48,3.25,0.80
24.272,2.39,3.33,0.83
24.276,2.34,3.41,0.81
24.281,2.32,3.52,0.84
24.286,2.22,3.60,0.91
24.295,2.17,3.72,0.96
24.297,2.16,3.83,0.96
24.304,2.11,3.90,0.96
24.326,1.99,3.97,1.16
24.326,1.90,4.08,1.23
24.327,1.86,4.15,1.23
24.327,1.80,4.24,1.17
24.328,1.75,4.30,1.20
24.334,1.71,4.38,1.20
24.336,1.61,4.48,1.21
24.342,1.57,4.51,1.18
24.351,1.51,4.59,1.13
24.352,1.44,4.64,1.11
24.356,1.37,4.70,1.16
24.362,1.32,4.76,1.16
24.366,1.27,4.81,1.13
24.371,1.26,4.91,1.09
24.376,1.19,4.94,1.07
24.381,1.13,4.98,1.08
24.386,1.08,5.04,1.10
24.391,1.04,5.08,1.08
24.397,0.98,5.10,1.05
24.402,0.93,5.14,1.04
24.406,0.90,5.18,1.02
24.412,0.86,5.19,1.03
24.417,0.82,5.23,1.07
24.422,0.81,5.27,1.02
24.428,0.78,5.30,0.99
24.432,0.71,5.34,0.93
24.437,0.66,5.35,0.95
24.442,0.67,5.36,0.94
24.452,0.54,5.39,0.90
24.454,0.56,5.38,0.78
24.459,0.60,5.43,0.64
24.462,0.55,5.44,0.54
24.491,0.59,5.42,0.50
24.492,0.59,5.45,0.49
24.505,0.47,5.46,0.48
24.505,0.49,5.42,0.42
24.506,0.53,5.41,0.40
24.506,0.44,5.44,0.39
24.506,0.55,5.41,0.42
24.506,0.58,5.41,0.40
24.509,0.60,5.43,0.34
24.512,0.59,5.36,0.32
24.517,0.63,5.38,0.34
24.522,0.57,5.35,0.38
24.527,0.57,5.33,0.36
24.532,0.55,5.29,0.36
24.539,0.64,5.28,0.31
24.541,0.66,5.24,0.30
24.547,0.71,5.19,0.37
24.553,0.76,5.18,0.33
24.557,0.72,5.13,0.33
24.562,0.79,5.07,0.36
24.567,0.80,5.05,0.31
24.572,0.82,4.98,0.31
24.584,0.92,4.93,0.36
24.585,0.96,4.90,0.44
24.598,0.98,4.84,0.46
24.598,1.04,4.78,0.43
24.598,1.11,4.71,0.37
24.604,1.13,4.66,0.41
24.607,1.19,4.58,0.47
24.612,1.25,4.52,0.51
24.617,1.30,4.45,0.47
24.623,1.32,4.36,0.41
24.627,1.38,4.30,0.38
24.633,1.44,4.24,0.42
24.638,1.52,4.15,0.42
24.642,1.62,4.06,0.44
24.649,1.64,3.99,0.39
24.653,1.67,3.89,0.34
24.659,1.77,3.80,0.34
24.663,1.80,3.72,0.31
24.668,1.84,3.63,0.33
24.673,1.95,3.51,0.28
24.679,2.04,3.42,0.26
24.683,2.07,3.30,0.26
24.688,2.14,3.21,0.21
24.693,2.20,3.10,0.23
24.699,2.21,3.01,0.18
24.703,2.26,2.88,0.22
24.708,2.31,2.80,0.18
24.714,2.37,2.68,0.14
24.719,2.41,2.57,0.19
24.723,2.47,2.45,0.16
24.735,2.54,2.35,0.17
24.736,2.57,2.22,0.17
24.743,2.60,2.09,0.16
24.769,2.73,1.96,0.14
24.770,2.75,1.86,0.17
24.770,2.72,1.75,0.13
24.771,2.73,1.62,0.08
24.771,2.90,1.53,0.01
24.771,2.93,1.39,0.04
24.774,2.91,1.26,0.05
24.779,2.89,1.14,0.05
24.784,2.98,0.96,0.01
24.789,2.95,0.82,-0.02
24.794,2.95,0.74,-0.00
24.800,3.00,0.61,-0.01
24.803,3.09,0.47,0.00
24.809,3.06,0.35,0.04
24.813,3.07,0.23,0.04
24.820,3.05,0.09,0.00
24.826,3.05,-0.05,0.03
24.830,3.06,-0.21,0.03
24.849,3.06,-0.30,0.04
24.850,3.06,-0.44,0.04
24.850,3.08,-0.56,0.00
24.851,3.09,-0.66,-0.01
24.854,3.05,-0.78,0.02
24.859,3.01,-0.93,0.04
24.863,2.99,-1.06,0.08
24.872,2.93,-1.21,0.08
24.874,2.90,-1.34,0.07
24.878,2.87,-1.46,0.08
24.883,2.87,-1.54,0.08
24.889,2.83,-1.66,0.08
24.894,2.84,-1.76,0.09
24.898,2.79,-1.89,0.13
24.904,2.72,-2.03,0.15
24.909,2.67,-2.16,0.17
24.914,2.59,-2.27,0.19
24.919,2.26,-2.35,-0.20
24.928,2.61,-2.44,-0.91
24.930,2.69,-2.59,-1.31
24.938,2.57,-2.65,-1.40
24.965,2.20,-2.80,-1.34
24.966,2.22,-2.96,-1.30
24.966,2.14,-3.11,-1.12
24.966,2.12,-3.18,-0.65
24.966,1.99,-3.26,0.14
24.967,2.03,-3.30,0.67
24.970,2.03,-3.34,0.56
24.977,2.18,-3.39,0.37
24.988,1.92,-3.58,0.45
24.988,1.67,-3.71,0.47
24.990,1.46,-3.88,0.54
24.994,1.44,-4.00,0.40
24.999,1.32,-4.06,0.37
25.004,1.33,-4.08,0.40
25.010,1.37,-4.11,0.45
25.014,1.47,-4.11,0.56
25.019,1.35,-4.21,0.60
25.024,1.26,-4.32,0.54
25.029,1.02,-4.45,0.49
25.034,0.87,-4.60,0.52
25.039,0.74,-4.68,0.59
25.045,0.67,-4.73,0.68
25.050,0.75,-4.72,0.80
25.054,0.84,-4.71,1.03
